,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_impurity_split,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
166,1.74800000191,0.00539999008179,0.557285522531,0.683254753046,10,1e-05,25,12,"{'min_samples_split': 12, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",68,0.555365694594,0.685951606053,0.61718980803,0.66743363318,0.574172222167,0.679647746956,0.494619719794,0.703493643517,0.54507730632,0.679747135525,0.00268331811057,0.00101981415523,0.0398842101946,0.0117686652689
167,1.74479994774,0.00500001907349,0.556477963228,0.683254753046,10,1e-05,25,22,"{'min_samples_split': 22, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",74,0.554936917255,0.685951606053,0.617191785001,0.66743363318,0.574051010817,0.679647746956,0.495026308437,0.703493643517,0.541180208661,0.679747135525,0.00213546631548,0.000632485092998,0.0400200018152,0.0117686652689
168,1.75280008316,0.00499997138977,0.556475966518,0.683254753046,10,1e-05,25,32,"{'min_samples_split': 32, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",75,0.554920309692,0.685951606053,0.617191785001,0.66743363318,0.574054369359,0.679647746956,0.495026308437,0.703493643517,0.541183475365,0.679747135525,0.0125123566186,0.00126493247646,0.0400201756872,0.0117686652689
169,1.74140005112,0.00480003356934,0.55647201792,0.683254753046,10,1e-05,25,42,"{'min_samples_split': 42, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",76,0.554932464233,0.685951606053,0.617191785001,0.66743363318,0.574051010817,0.679647746956,0.494997770369,0.703493643517,0.541183475365,0.679747135525,0.00674091791742,0.000400042544532,0.0400285517589,0.0117686652689
170,1.73779997826,0.00520000457764,0.557175142746,0.682946193196,10,1e-05,25,52,"{'min_samples_split': 52, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",71,0.555073214799,0.685934304701,0.615749247089,0.666584867544,0.573985421927,0.679585969765,0.495940029801,0.70288119559,0.545124975412,0.679744628381,0.00847113939448,0.00116620398837,0.0390210142444,0.0117946362952
171,1.73520002365,0.00399994850159,0.55803036415,0.676422933817,10,1e-05,25,62,"{'min_samples_split': 62, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",59,0.555460371211,0.676457084725,0.617536569868,0.661048384846,0.581812520839,0.67490016575,0.494436382939,0.692674026613,0.540901960798,0.677035007153,0.00685272986607,0.0,0.0411122571543,0.0100316438907
172,1.72800002098,0.00519995689392,0.551670835932,0.668242440638,10,1e-05,25,72,"{'min_samples_split': 72, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",136,0.553239110853,0.672328838748,0.62316617477,0.657530571441,0.556948801181,0.660908867683,0.494379133756,0.692005955053,0.530616023604,0.658437970266,0.00363315333638,0.000979802753293,0.0421137886429,0.0130081231553
173,1.71400008202,0.00479989051819,0.551311051678,0.659180709456,10,1e-05,25,82,"{'min_samples_split': 82, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",143,0.552431302818,0.669790961438,0.627146418455,0.651856730346,0.558955824407,0.656361743929,0.486230735629,0.664051949112,0.531786400277,0.653842162456,0.0113137482857,0.000399971008301,0.0456678430262,0.00672894856013
174,1.69079999924,0.00480008125305,0.550231089378,0.653703807236,10,1e-05,25,92,"{'min_samples_split': 92, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",166,0.546063915765,0.648675669965,0.626798601987,0.650630593808,0.559349504864,0.654688582311,0.48779886505,0.662306246369,0.531140084071,0.652217943724,0.0222026524996,0.00116613856857,0.0452233079584,0.00473088441104
175,1.70619997978,0.00479998588562,0.551625018425,0.649535510869,10,1e-05,25,102,"{'min_samples_split': 102, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",137,0.54796887379,0.646579592102,0.626211804147,0.649137652111,0.563122805372,0.645040294612,0.488883322047,0.660395083391,0.531933670891,0.64652493213,0.006493002122,0.00116616310264,0.0447959914079,0.00558742545795
176,1.72780008316,0.00499997138977,0.560434655755,0.673448535245,10,1e-05,30,2,"{'min_samples_split': 2, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",42,0.545349707616,0.673251341847,0.615958561452,0.662043792395,0.569454077596,0.672277866745,0.503241698926,0.686581474611,0.568171046686,0.673088200629,0.00511469254309,0.000894415681642,0.0366687794992,0.00779847994015
177,1.72939996719,0.0046000957489,0.560419546486,0.673448535245,10,1e-05,30,12,"{'min_samples_split': 12, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",43,0.544934407278,0.673251341847,0.61601688556,0.662043792395,0.569454077596,0.672277866745,0.503571120797,0.686581474611,0.568123046991,0.673088200629,0.00392939269702,0.000489920847309,0.0366165651203,0.00779847994015
178,1.7289999485,0.00499997138977,0.561147189653,0.673448535245,10,1e-05,30,22,"{'min_samples_split': 22, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",26,0.545016092859,0.673251341847,0.615958561452,0.662043792395,0.569454077596,0.672277866745,0.503241698926,0.686581474611,0.572068077412,0.673088200629,0.00669327952883,1.168007728e-07,0.0368947311254,0.00779847994015
179,1.73079991341,0.00500001907349,0.561151954933,0.673448535245,10,1e-05,30,32,"{'min_samples_split': 32, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",25,0.545015301396,0.673251341847,0.615958561452,0.662043792395,0.569478694346,0.672277866745,0.503241698926,0.686581474611,0.572068077412,0.673088200629,0.00470744210208,0.00126489478198,0.0368959102044,0.00779847994015
180,1.72540001869,0.00460000038147,0.561302138641,0.673448535245,10,1e-05,30,42,"{'min_samples_split': 42, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",23,0.545337553075,0.673251341847,0.616013225483,0.662043792395,0.569574494481,0.672277866745,0.503571120797,0.686581474611,0.572016811013,0.673088200629,0.00382621965205,0.000799989707423,0.0367819731376,0.00779847994015
181,1.73180003166,0.00479998588562,0.561237204419,0.673448535245,10,1e-05,30,52,"{'min_samples_split': 52, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",24,0.545342006096,0.673251341847,0.616013225483,0.662043792395,0.569574494481,0.672277866745,0.503245277826,0.686581474611,0.572013544309,0.673088200629,0.0120232982741,0.000400018706227,0.0368837767719,0.00779847994015
182,1.73840003014,0.00500001907349,0.560512752079,0.672763452735,10,1e-05,30,62,"{'min_samples_split': 62, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",41,0.544953703166,0.673130990056,0.616471630781,0.65900631145,0.569917489841,0.672119195954,0.503228102879,0.686548585371,0.567994587557,0.673012180843,0.00935095562489,0.000632485092998,0.0368774830027,0.0087166603038
183,1.72100009918,0.00419993400574,0.55765634268,0.665320790746,10,1e-05,30,72,"{'min_samples_split': 72, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",66,0.543846636764,0.669128010088,0.620576128468,0.656201158322,0.560733539136,0.658241574106,0.503552116983,0.685994371473,0.559573741509,0.657038839739,0.00583096269006,0.000399971008301,0.0376572749044,0.0113469429845
184,1.70980005264,0.00439991950989,0.555213648702,0.656839265619,10,1e-05,30,82,"{'min_samples_split': 82, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 30}",85,0.542365041752,0.666774952966,0.623929157542,0.651265104934,0.561674306774,0.654455742023,0.492280226166,0.660286061915,0.555819653329,0.651414466259,0.00278568116168,0.000489862441122,0.0421664501047,0.00594607749611
